Time,7Li,24Mg,43Ca,66Zn,85Rb,86Sr,88Sr,111Cd,137Ba,138Ba,208Pb
221.97683,0,6001.440346,529348.2398,3400.462463,200.0016,71202.21429,394323.0483,0,200.0016,1600.102407,0
222.14703,0,9203.386846,330307.206,2800.313635,0,49698.60203,387927.5327,0,800.0256008,3200.409652,0
222.31733,200.0016,8202.690482,373909.9368,4200.705719,0,62958.15087,900789.1465,0,0,2000.160013,0
222.48747,200.0016,7001.960549,383184.554,3200.409652,0,48493.88416,331539.1849,0,200.0016,2000.160013,0
222.65768,800.0256008,6801.850103,411358.4148,2000.160013,200.0016,31840.50112,354146.7214,0,400.0064001,2400.230422,200.0016
222.82789,400.0064001,10004.0016,332771.2836,4000.640102,200.0016,41669.33778,446432.2066,0,600.0144003,1000.040002,0
222.99826,200.0016,6801.850103,284603.497,5001.0002,0,49297.01653,535635.49,0,200.0016,1400.078404,0
223.16863,0,6601.74286,323533.4635,2400.230422,200.0016,51706.72268,353941.0166,0,800.0256008,2000.160013,0
223.33884,600.0144003,7202.074197,337495.4393,2400.230422,0,46285.53567,652181.051,0,200.0016,2400.230422,200.0016
223.50906,200.0016,5401.166652,348182.6367,3000.360043,200.0016,40666.04165,404025.6235,0,0,4800.921777,200.0016
223.67927,400.0064001,5201.081825,288286.4657,4000.640102,0,62355.13959,504998.9798,0,200.0016,2800.313635,0
223.84957,200.0016,6201.537981,458663.2776,5201.081825,0,56527.5261,518953.4371,0,400.0064001,3200.409652,0
224.01987,200.0016,6801.850103,635236.5443,2600.270428,0,68788.75635,689104.5313,0,400.0064001,800.0256008,0
224.19009,400.0064001,3600.518475,461982.2051,2800.313635,400.0064001,50702.62211,370407.9562,0,0,2600.270428,0
224.3603,0,5601.254681,339549.9696,2200.193617,400.0064001,79854.25595,512494.9996,0,600.0144003,2000.160013,0
224.53052,200.0016,4200.705719,270291.0329,1600.102407,200.0016,47490.04112,401960.6249,0,800.0256008,7602.311103,0
224.70081,600.0144003,6601.74286,217882.5048,3200.409652,200.0016,73012.61273,1353695.765,0,200.0016,1400.078404,0
224.87095,0,5201.081825,698769.527,5801.345912,0,132296.4083,338317.2114,0,400.0064001,1600.102407,0
225.04117,200.0016,8002.560819,591368.5325,4600.846556,200.0016,36854.24946,386277.6,0,0,2400.230422,0
225.21139,0,4800.921777,552038.5908,2800.313635,400.0064001,46887.77391,528960.0523,0,200.0016,2000.160013,0
225.38159,800.0256008,7001.960549,363406.894,3000.360043,400.0064001,123406.1711,365877.4158,0,400.0064001,1800.129609,0
225.55182,400.0064001,7001.960549,527835.5498,4400.774536,0,53715.16531,575877.8766,0,200.0016,3600.518475,0
225.72211,200.0016,14007.84439,325380.4885,1400.078404,400.0064001,150095.7716,713719.0214,0,600.0144003,1000.040002,0
225.89224,200.0016,6201.537981,788018.2408,1400.078404,0,57331.17373,571366.6157,0,200.0016,1600.102407,0
226.06247,800.0256008,9203.386846,460944.9473,1800.129609,0,42070.67874,421798.4804,200.0016,200.0016,2200.193617,0
226.23268,400.0064001,7802.43436,326406.7299,4600.846556,0,48293.10911,403819.1085,0,400.0064001,3400.462463,0
226.40288,400.0064001,5601.254681,307742.1445,1600.102407,200.0016,65571.53514,579320.4495,0,400.0064001,1800.129609,0
226.5731,200.0016,4800.921777,452442.62,3800.577688,0,71403.35676,935249.4327,0,600.0144003,6201.537981,0
226.74339,400.0064001,4600.846556,518759.4094,2200.193617,0,67582.20162,591050.9119,0,200.0016,2000.160013,0
226.91355,400.0064001,4000.640102,992231.3994,3600.518475,0,65169.44055,388340.0494,0,200.0016,2600.270428,0
227.08376,400.0064001,6001.440346,327433.0545,4000.640102,0,47690.80329,445810.6017,0,800.0256008,3000.360043,0
227.25396,600.0144003,9003.241167,359084.6385,1400.078404,0,48293.10911,436490.1713,0,400.0064001,3400.462463,0
227.42416,200.0016,3200.409652,344482.2021,3800.577688,200.0016,66978.9678,487525.3856,0,200.0016,2800.313635,0
227.59439,0,5201.081825,695744.1469,4600.846556,0,48895.44391,406504.065,0,0,1600.102407,0
227.76476,400.0064001,9803.843106,406090.9579,6801.850103,0,60948.22609,951659.0928,0,800.0256008,3200.409652,0
227.93513,600.0144003,6401.63882,369172.1938,2800.313635,200.0016,60948.22609,1094423.136,0,200.0016,2400.230422,0
228.10535,200.0016,4400.774536,348593.8628,2200.193617,0,55523.03905,433177.8858,0,200.0016,2200.193617,0
228.27565,200.0016,8002.560819,316148.0569,4400.774536,600.0144003,118155.8049,402167.1097,0,400.0064001,3400.462463,0
228.44579,0,6401.63882,389165.123,2600.270428,0,83075.14488,360731.0383,0,400.0064001,6801.850103,0
228.61603,400.0064001,7602.311103,433177.8858,5601.254681,0,41268.00968,493829.5761,0,200.0016,2600.270428,0
228.78623,400.0064001,5601.254681,386071.3734,3000.360043,200.0016,78042.86941,762948.0017,0,1200.057603,2000.160013,0
228.95645,200.0016,7402.191049,364642.0948,2800.313635,0,58737.68112,543149.5316,0,400.0064001,6401.63882,0
229.12666,400.0064001,5401.166652,270699.7356,5801.345912,200.0016,69995.42723,721923.8515,0,800.0256008,4000.640102,0
229.29696,800.0256008,6801.850103,424073.5468,1800.129609,200.0016,76432.96769,997606.1411,0,1000.040002,3000.360043,0
229.46711,600.0144003,6801.850103,291765.8104,5601.254681,0,41067.35045,388752.5795,0,600.0144003,1600.102407,0
229.63732,200.0016,7202.074197,668515.7257,3800.577688,200.0016,41268.00968,406917.1856,0,0,2800.313635,200.0016
229.80752,200.0016,7001.960549,703307.5972,5401.166652,200.0016,43274.77882,647759.8221,0,400.0064001,3200.409652,0
229.97776,200.0016,11004.84213,399070.1908,3800.577688,0,103627.7755,685916.7201,0,200.0016,2000.160013,0
230.14795,200.0016,6001.440346,533757.6703,2800.313635,0,77841.62039,840073.4042,0,400.0064001,3000.360043,200.0016
230.31825,600.0144003,4000.640102,375053.8533,1200.057603,600.0144003,67582.20162,800645.6354,0,200.0016,2200.193617,0
230.48839,200.0016,12205.95651,449540.6867,3800.577688,600.0144003,49096.22861,541688.1217,0,200.0016,1400.078404,0
230.65861,400.0064001,7602.311103,435662.0191,2600.270428,200.0016,70397.67668,568855.9062,0,800.0256008,3600.518475,0
230.82881,400.0064001,5401.166652,343660.03,3600.518475,200.0016,50702.62211,472774.6984,0,600.0144003,2000.160013,0
230.99903,600.0144003,3600.518475,514994.6521,3800.577688,200.0016,157182.0736,569274.3235,0,400.0064001,2600.270428,0
231.16924,200.0016,7802.43436,547325.9103,3800.577688,200.0016,144429.6036,355175.2955,0,400.0064001,2200.193617,0
231.33952,200.0016,8002.560819,538424.3802,3600.518475,200.0016,107459.9285,417249.5689,0,0,2000.160013,0
231.50966,600.0144003,8803.098691,348388.2481,3400.462463,0,70397.67668,553593.0396,0,400.0064001,3200.409652,0
231.67989,200.0016,4200.705719,301595.0125,1800.129609,0,59742.42594,1091141.204,0,200.0016,2200.193617,0
231.8501,600.0144003,3600.518475,461567.2919,5401.166652,0,64767.35886,649864.9791,0,600.0144003,800.0256008,0
232.02032,800.0256008,6601.74286,397625.2205,4000.640102,0,61149.20406,624836.001,0,200.0016,1400.078404,0
232.19052,200.0016,3400.462463,346537.8657,5601.254681,200.0016,49698.60203,733410.6135,0,400.0064001,4400.774536,0
232.36081,200.0016,10604.49631,387308.7828,1600.102407,0,46285.53567,400308.8678,0,400.0064001,3000.360043,0
232.53104,400.0064001,6401.63882,267021.8873,4600.846556,200.0016,63561.19118,822391.5253,0,200.0016,5201.081825,0
232.70119,200.0016,7802.43436,347977.0286,4200.705719,0,85894.1014,530420.006,0,400.0064001,4200.705719,0
232.87139,400.0064001,6801.850103,328254.1741,4200.705719,400.0064001,118155.8049,324970.0152,0,600.0144003,2000.160013,0
233.04161,400.0064001,6401.63882,295450.8661,2600.270428,200.0016,40064.10256,459700.3495,0,0,2400.230422,0
233.21181,0,4800.921777,426555.9018,3400.462463,0,63561.19118,567182.3738,0,200.0016,2600.270428,0
233.3821,600.0144003,15009.0054,318199.1266,2600.270428,0,52510.06109,419110.2905,0,600.0144003,3800.577688,0
233.55233,200.0016,4400.774536,334414.2683,2800.313635,400.0064001,53916.02729,494387.1557,0,1600.102407,3400.462463,0
233.72247,200.0016,5801.345912,268656.3544,3200.409652,0,53916.02729,572622.1553,0,400.0064001,800.0256008,0
233.89268,200.0016,4400.774536,346537.8657,4600.846556,0,58335.80576,490851.8431,0,600.0144003,2400.230422,0
234.0629,0,9603.687816,430073.4014,5401.166652,600.0144003,85491.35454,961504.8889,0,400.0064001,3200.409652,0
234.2331,0,7202.074197,436076.0885,4000.640102,200.0016,49096.22861,384009.2926,0,200.0016,7001.960549,200.0016
234.4034,200.0016,4600.846556,257423.662,4400.774536,200.0016,62154.14227,460737.5059,0,1200.057603,4000.640102,0
234.57363,600.0144003,5201.081825,349621.9864,5401.166652,0,78847.89779,723340.3301,0,0,2600.270428,0
234.74376,0,5201.081825,292379.9118,3200.409652,0,44278.28401,470856.0519,0,600.0144003,3800.577688,0
234.91396,0,6801.850103,420971.2845,4400.774536,200.0016,67180.04251,393703.9866,0,200.0016,2000.160013,0
235.08418,0,6001.440346,300365.9445,3400.462463,0,57331.17373,680639.6739,0,800.0256008,3200.409652,0
235.25438,0,8202.690482,449955.2081,6401.63882,200.0016,57331.17373,438146.6377,0,600.0144003,6801.850103,0
235.42467,400.0064001,8002.560819,410635.8758,2400.230422,200.0016,53916.02729,800690.2199,0,600.0144003,2000.160013,0
235.59489,0,4800.921777,700282.2171,3400.462463,0,63762.21106,322507.4549,0,600.0144003,2400.230422,0
235.76503,600.0144003,9603.687816,645825.3748,3800.577688,0,79250.43136,513328.1626,0,200.0016,2000.160013,0
235.93525,200.0016,4600.846556,404851.717,4400.774536,0,76432.96769,708796.1234,0,600.0144003,4800.921777,0
236.10546,200.0016,5201.081825,510412.3299,3600.518475,0,67783.28601,514786.329,0,1000.040002,2800.313635,0
236.27567,0,3400.462463,922647.6565,4400.774536,600.0144003,111293.2517,624415.7633,0,400.0064001,1800.129609,0
236.44595,600.0144003,5401.166652,343865.568,4000.640102,0,48694.66242,475681.9331,0,600.0144003,2000.160013,0
236.61619,200.0016,4600.846556,357232.6942,4000.640102,0,132296.4083,392878.618,0,400.0064001,5201.081825,0
236.78633,400.0064001,13807.62181,529377.1649,2600.270428,0,56326.62225,460530.0679,0,600.0144003,3800.577688,200.0016
236.95654,0,8002.560819,319224.7861,2200.193617,200.0016,70397.67668,313277.1176,0,400.0064001,3600.518475,200.0016
237.12676,400.0064001,7602.311103,349210.727,6601.74286,0,52710.90374,713719.0214,0,400.0064001,2800.313635,200.0016
237.29697,400.0064001,5801.345912,517246.7193,3400.462463,200.0016,75628.09433,574714.9954,0,200.0016,1200.057603,0
237.4672,0,4200.705719,360525.2266,3600.518475,0,38459.07314,606568.3921,0,400.0064001,10404.3282,0
237.63748,200.0016,6401.63882,355998.2149,5001.0002,200.0016,36453.07568,371643.839,0,400.0064001,2200.193617,0
237.80763,0,9003.241167,1010383.68,6001.440346,200.0016,123406.1711,497299.3261,0,600.0144003,3800.577688,0
237.97785,200.0016,5401.166652,458251.8068,6401.63882,0,71001.07504,1353695.765,0,200.0016,1200.057603,0
238.14804,200.0016,5601.254681,441667.3451,6201.537981,0,60144.34643,479213.0388,0,0,3600.518475,0
238.31825,200.0016,8402.823349,344482.2021,3000.360043,200.0016,47490.04112,502293.1662,0,600.0144003,2600.270428,0
238.48849,200.0016,5401.166652,372261.8255,2200.193617,0,55121.26679,380298.3911,0,600.0144003,1600.102407,0
238.65877,400.0064001,6601.74286,491530.9882,8402.823349,200.0016,42070.67874,995965.1751,0,600.0144003,4000.640102,0
238.82891,800.0256008,5001.0002,441045.973,5401.166652,0,57733.01687,616433.8645,0,1400.078404,4800.921777,0
238.99913,600.0144003,4200.705719,329075.3469,4800.921777,0,96168.51776,609086.5136,0,600.0144003,3000.360043,200.0016
239.16934,200.0016,5001.0002,380092.2617,2600.270428,0,106249.6485,393703.9866,0,800.0256008,3600.518475,0
239.33954,0,10004.0016,401341.1908,3000.360043,200.0016,87102.4196,495011.1362,0,800.0256008,4800.921777,0
239.50976,200.0016,5201.081825,361439.6427,3000.360043,0,83880.49638,556936.766,0,400.0064001,5401.166652,0
239.68005,200.0016,8002.560819,532373.62,2400.230422,200.0016,62355.13959,617483.8302,0,600.0144003,5201.081825,0
239.8502,0,4600.846556,409809.4061,5801.345912,200.0016,45482.5964,739866.7293,0,1200.057603,2600.270428,0
240.02057,0,4800.921777,265591.9021,4600.846556,200.0016,54317.76091,416836.1122,0,200.0016,1800.129609,0
240.19078,400.0064001,4800.921777,404645.1886,1400.078404,0,75426.88407,1345490.935,0,1000.040002,6001.440346,0
240.36107,0,4200.705719,438767.8682,2400.230422,0,56728.43317,776075.7298,0,0,3800.577688,0
240.53131,600.0144003,5401.166652,307537.192,4400.774536,200.0016,65370.48623,1056680.917,0,1200.057603,2600.270428,0
240.70145,600.0144003,5401.166652,390609.1309,2600.270428,200.0016,63762.21106,618533.882,0,200.0016,8002.560819,0
240.87166,200.0016,5001.0002,344687.7534,3600.518475,200.0016,48694.66242,636818.5734,0,1000.040002,2200.193617,0
241.04188,600.0144003,7202.074197,872728.8844,1600.102407,0,62154.14227,723763.8188,0,600.0144003,1200.057603,0
241.21208,200.0016,6601.74286,614058.8834,4200.705719,0,66978.9678,936890.3988,0,200.0016,1200.057603,0
241.38236,0,14208.07018,365465.6288,3800.577688,0,47088.52643,644813.1827,0,1000.040002,4400.774536,0
241.55259,400.0064001,2600.270428,348182.6367,3400.462463,0,100804.8322,476928.0939,0,800.0256008,3400.462463,0
241.72273,800.0256008,4400.774536,315122.6467,5001.0002,200.0016,80860.69488,341193.8338,0,800.0256008,2800.313635,0
241.89294,800.0256008,7402.191049,476720.392,5601.254681,200.0016,81867.21459,707155.1574,0,600.0144003,1800.129609,0
242.06314,0,5201.081825,676079.176,3800.577688,0,65169.44055,485624.746,0,600.0144003,2400.230422,0
242.23334,400.0064001,4800.921777,389577.6799,4000.640102,400.0064001,75426.88407,677052.5209,0,400.0064001,3400.462463,0
242.40365,600.0144003,7202.074197,768353.2699,5401.166652,200.0016,65973.64263,552548.3045,200.0016,0,1800.129609,0
242.57387,0,6001.440346,582292.3921,5001.0002,0,80458.10962,596081.5471,0,600.0144003,3600.518475,0
242.74401,400.0064001,7402.191049,577754.3219,2800.313635,0,105039.4852,1186317.232,0,0,2600.270428,0
242.91423,200.0016,10804.66762,267430.4842,2200.193617,0,51305.07279,420764.4939,0,200.0016,2800.313635,0
243.08446,0,8202.690482,400515.3257,2400.230422,0,55322.15131,492099.4885,0,600.0144003,3200.409652,200.0016
243.25465,600.0144003,6001.440346,263549.3468,4400.774536,400.0064001,52911.74962,592937.1683,0,800.0256008,6001.440346,0
243.42495,200.0016,6001.440346,341604.8332,3600.518475,0,96571.60755,685283.36,0,800.0256008,2800.313635,0
243.59518,0,4800.921777,416215.9524,3600.518475,200.0016,119972.991,521871.2228,0,200.0016,1400.078404,0
243.76532,0,10604.49631,334825.0478,1400.078404,200.0016,41669.33778,636593.6189,0,400.0064001,3600.518475,0
243.93554,200.0016,5801.345912,608008.1232,4800.921777,200.0016,47490.04112,560699.5043,0,400.0064001,3400.462463,0
244.10575,400.0064001,8402.823349,763815.1998,2800.313635,0,64767.35886,871251.7584,0,0,7402.191049,0
244.27595,600.0144003,6001.440346,317583.7708,4200.705719,0,77036.65661,449333.4311,0,400.0064001,4600.846556,0
244.44624,400.0064001,6601.74286,604982.743,5201.081825,0,72610.27937,428831.8198,0,200.0016,2400.230422,200.0016
244.61647,0,11805.57223,798607.0712,3200.409652,0,101812.9533,626306.9417,0,400.0064001,2200.193617,0
244.78662,600.0144003,7802.43436,555264.7934,4000.640102,0,88512.27129,499379.8551,0,800.0256008,4400.774536,0
244.95681,400.0064001,4600.846556,363406.894,3800.577688,400.0064001,66375.76302,614964.0571,0,1200.057603,3000.360043,0
245.12704,200.0016,8602.959418,281330.6474,2400.230422,200.0016,113714.9011,859764.9963,0,400.0064001,2800.313635,0
245.29725,400.0064001,4000.640102,470353.3273,6401.63882,0,73012.61273,477343.508,0,400.0064001,1800.129609,0
245.46747,400.0064001,7802.43436,378079.2334,5601.254681,200.0016,79250.43136,543058.5564,0,200.0016,3000.360043,0
245.63776,200.0016,7402.191049,601957.3629,4200.705719,200.0016,51706.72268,454515.8347,0,800.0256008,3600.518475,0
245.80789,200.0016,10204.1633,285831.034,2800.313635,600.0144003,50100.2004,413735.6158,0,1000.040002,3600.518475,0
245.97811,200.0016,7802.43436,262119.7546,4000.640102,200.0016,74018.50262,514578.0093,0,1000.040002,2600.270428,0
246.14831,600.0144003,8202.690482,398244.4733,2000.160013,200.0016,47690.80329,470490.9081,0,200.0016,2600.270428,0
246.31851,0,4000.640102,454515.8347,3800.577688,0,85894.1014,933608.4667,0,0,4000.640102,0
246.48889,0,6001.440346,367730.6231,3000.360043,0,55924.82421,474643.5588,0,800.0256008,2400.230422,0
246.65911,0,11205.01985,400515.3257,2600.270428,0,57933.94328,600275.2542,0,400.0064001,3200.409652,0
246.82932,600.0144003,4000.640102,254566.0255,3400.462463,0,85692.72635,536052.8208,0,400.0064001,3200.409652,0
246.99953,400.0064001,8402.823349,430073.4014,6601.74286,400.0064001,72610.27937,572622.1553,0,200.0016,8402.823349,200.0016
247.16974,400.0064001,8402.823349,328048.8892,6201.537981,0,138361.5419,644798.449,0,200.0016,2400.230422,0
247.34004,0,7001.960549,365877.4158,2600.270428,0,62958.15087,358261.5187,0,400.0064001,3600.518475,0
247.51027,400.0064001,7802.43436,283785.2051,3800.577688,0,50903.43578,419110.2905,0,400.0064001,1400.078404,0
247.68039,200.0016,5401.166652,436697.2178,5401.166652,0,56125.72162,509579.3572,0,600.0144003,3600.518475,0
247.85061,200.0016,5601.254681,510204.0816,3600.518475,400.0064001,53112.59871,728423.1152,0,200.0016,2600.270428,0
248.02085,200.0016,5601.254681,348593.8628,4200.705719,0,60345.31151,442495.8885,0,0,2000.160013,0
248.19106,200.0016,7402.191049,545987.8305,2400.230422,200.0016,53916.02729,388133.7894,0,0,3400.462463,0
248.36136,200.0016,8803.098691,519995.4268,2600.270428,0,39060.93506,420144.1424,0,1200.057603,3800.577688,0
248.53157,200.0016,6001.440346,367524.6978,4000.640102,200.0016,51907.55245,406504.065,0,400.0064001,3000.360043,0
248.70172,0,8002.560819,325585.7301,4600.846556,200.0016,103022.8056,1416052.474,0,1000.040002,1600.102407,0
248.87193,200.0016,4000.640102,400721.7869,2600.270428,400.0064001,48694.66242,711276.7603,0,0,2600.270428,0
249.04215,200.0016,6001.440346,445810.6017,3200.409652,200.0016,54920.38548,326611.9882,0,200.0016,3000.360043,0
249.21236,0,7001.960549,285831.034,2400.230422,200.0016,65169.44055,453271.8654,0,200.0016,2600.270428,0
249.38265,200.0016,9603.687816,359084.6385,3400.462463,0,52911.74962,585812.7692,200.0016,400.0064001,3200.409652,0
249.55288,200.0016,3600.518475,286035.6351,2200.193617,200.0016,65772.58727,549832.3931,0,600.0144003,2000.160013,0
249.72302,0,5401.166652,403406.0887,7202.074197,0,69392.07727,362789.3387,0,400.0064001,2600.270428,0
249.89322,600.0144003,8602.959418,447261.0604,2400.230422,800.0256008,66174.70121,403819.1085,0,0,4800.921777,0
250.06345,200.0016,7202.074197,361760.1467,1800.129609,0,41468.67212,416629.3889,0,200.0016,3000.360043,0
250.23365,200.0016,5601.254681,260486.133,5001.0002,0,70196.55034,490643.9141,0,400.0064001,2600.270428,0
250.40395,0,4200.705719,328254.1741,3800.577688,0,77036.65661,527500.2655,0,0,2000.160013,0
250.57417,0,7802.43436,314097.3195,3000.360043,0,68788.75635,744897.3756,0,1000.040002,1800.129609,0
250.74431,800.0256008,10204.1633,439803.3198,4000.640102,200.0016,82068.52822,357849.9789,0,200.0016,3600.518475,0
250.91451,200.0016,14608.53138,330101.8878,3400.462463,0,73012.61273,541479.3625,0,400.0064001,3600.518475,0
251.08473,0,11004.84213,222360.3287,5601.254681,200.0016,74219.69028,687605.8329,0,600.0144003,3800.577688,0
251.25495,600.0144003,6001.440346,380298.3911,2000.160013,0,79451.703,700281.2639,0,800.0256008,1600.102407,0
251.42524,400.0064001,5401.166652,346332.2843,5001.0002,400.0064001,61752.15732,411669.0384,0,400.0064001,2400.230422,0
251.59547,400.0064001,9203.386846,454515.8347,2400.230422,0,52911.74962,397212.402,0,0,3600.518475,0
251.7656,400.0064001,11805.57223,655761.2577,4200.705719,400.0064001,94959.32609,514161.3801,0,400.0064001,5001.0002,0
251.9358,200.0016,10604.49631,312251.9399,2200.193617,0,49497.80767,1291339.057,0,1200.057603,6401.63882,0
252.10603,0,5401.166652,361348.4933,5401.166652,0,69995.42723,635346.4258,0,400.0064001,3600.518475,0
252.27624,200.0016,6001.440346,679104.5562,10404.3282,0,64767.35886,492099.4885,0,800.0256008,4800.921777,0
252.44653,1000.040002,7001.960549,355586.7486,3000.360043,400.0064001,58536.74183,516244.662,0,600.0144003,3800.577688,0
252.61675,200.0016,10204.1633,337084.5732,4800.921777,400.0064001,60948.22609,482537.3268,0,0,5801.345912,0
252.78689,0,8402.823349,322917.8484,3600.518475,0,54920.38548,491683.5931,0,800.0256008,4400.774536,0
252.9571,0,8202.690482,271108.4515,5001.0002,0,61752.15732,508121.786,0,1600.102407,3200.409652,0
253.12732,400.0064001,9603.687816,417409.1751,5401.166652,200.0016,75628.09433,617693.8337,0,800.0256008,1400.078404,0
253.29754,0,7202.074197,454930.5182,4800.921777,0,48694.66242,390402.834,0,200.0016,5801.345912,0
253.46775,0,13607.40243,535399.0001,3800.577688,0,66576.82806,812176.982,0,600.0144003,2600.270428,0
253.63804,400.0064001,11205.01985,307127.2969,5401.166652,200.0016,79854.25595,718641.9194,0,400.0064001,3800.577688,0
253.80818,200.0016,8803.098691,512708.6491,4000.640102,0,74622.0753,333014.9071,0,600.0144003,1400.078404,0
253.97856,0,11405.20077,434626.9045,5601.254681,0,52710.90374,533966.3033,0,200.0016,4200.705719,0
254.14891,0,4800.921777,416009.2392,6601.74286,0,78445.37714,477551.2201,0,0,3400.462463,0
254.31914,200.0016,12205.95651,408156.6281,4000.640102,0,55322.15131,379267.7777,0,800.0256008,3800.577688,0
254.48936,400.0064001,10804.66762,542962.4504,7402.191049,200.0016,100804.8322,419730.5915,0,200.0016,5201.081825,0
254.65959,200.0016,5201.081825,343287.362,5001.0002,200.0016,61350.18525,1327440.309,0,200.0016,2600.270428,0
254.82978,200.0016,6201.537981,281535.1757,6601.74286,0,126436.2271,1312671.615,0,600.0144003,3800.577688,0
255.00003,200.0016,8402.823349,362583.4936,8402.823349,200.0016,55322.15131,538135.6583,0,200.0016,3000.360043,0
255.1703,600.0144003,10204.1633,893906.5453,5801.345912,0,50301.00442,881097.5544,0,400.0064001,5001.0002,0
255.34044,400.0064001,14408.29918,408363.2136,8803.098691,0,65370.48623,615174.0192,0,600.0144003,2200.193617,0
255.51066,200.0016,9403.535729,373541.1632,6001.440346,200.0016,77841.62039,963145.8549,0,200.0016,3400.462463,0
255.68087,800.0256008,8002.560819,295041.3625,5601.254681,0,58737.68112,579739.2094,0,200.0016,3200.409652,200.0016
255.85107,0,5401.166652,419317.0541,4800.921777,400.0064001,76231.7445,368760.2997,0,0,4200.705719,0
256.02129,0,5401.166652,816759.352,4200.705719,0,47891.56868,378031.152,0,400.0064001,4200.705719,0
256.19159,0,12606.3536,387155.3738,2800.313635,0,38659.69056,531254.3403,0,400.0064001,4200.705719,0
256.36172,200.0016,7802.43436,343248.964,5401.166652,0,73817.31818,378443.3472,0,400.0064001,2200.193617,0
256.53193,400.0064001,8803.098691,567165.4914,2400.230422,0,61350.18525,580995.5714,0,400.0064001,1000.040002,0
256.70214,1000.040002,6601.74286,309381.8842,11405.20077,200.0016,97377.82596,408363.2136,0,400.0064001,600.0144003,200.0016
256.87235,200.0016,8803.098691,601323.8957,7402.191049,200.0016,116540.7491,339755.441,0,800.0256008,4000.640102,0
257.04257,400.0064001,12005.76277,441612.2161,10804.66762,0,72409.11753,567673.0465,0,400.0064001,4200.705719,0
257.21286,0,10004.0016,400721.7869,3200.409652,0,46486.27853,854842.0983,0,800.0256008,3200.409652,0
257.38299,200.0016,8803.098691,624647.7139,5001.0002,0,61953.14818,404232.1418,0,400.0064001,2200.193617,0
257.55323,0,5601.254681,326201.475,3600.518475,200.0016,56326.62225,479213.0388,0,400.0064001,2800.313635,0
257.72343,600.0144003,8202.690482,1010383.68,7202.074197,0,38057.84793,337290.0045,0,0,1400.078404,0
257.89363,0,9803.843106,353118.2307,7402.191049,400.0064001,96571.60755,739974.4776,0,800.0256008,1800.129609,0
258.06386,400.0064001,11205.01985,459907.774,6401.63882,0,62154.14227,595662.2519,0,600.0144003,3200.409652,200.0016
258.23415,600.0144003,10204.1633,358467.2937,6601.74286,0,76231.7445,615261.0608,0,400.0064001,2200.193617,0
258.40431,600.0144003,11805.57223,408776.3946,2400.230422,200.0016,120376.8458,498131.4969,0,200.0016,4800.921777,0
258.57452,600.0144003,10804.66762,345509.9922,9403.535729,0,52108.38544,406090.9579,0,200.0016,3400.462463,0
258.74474,200.0016,11004.84213,431729.032,5401.166652,200.0016,85088.6206,469245.3768,0,0,3600.518475,0
258.91494,0,13407.18625,395974.027,3800.577688,400.0064001,44478.99469,549832.3931,0,200.0016,5201.081825,0
259.08517,0,13607.40243,275196.3377,4000.640102,0,82068.52822,374528.0338,0,600.0144003,3200.409652,0
259.25546,200.0016,5801.345912,260281.9452,6801.850103,0,71001.07504,744319.7733,0,800.0256008,4800.921777,0
259.4256,200.0016,8002.560819,423459.9354,5401.166652,200.0016,71403.35676,760023.7404,0,200.0016,2600.270428,0
259.59582,200.0016,10004.0016,357026.9393,5401.166652,0,74420.88118,739974.4776,0,0,4600.846556,0
259.76602,400.0064001,11004.84213,408363.2136,6801.850103,0,64767.35886,486278.1878,0,400.0064001,3400.462463,0
259.93623,200.0016,10604.49631,568678.1815,4200.705719,0,76231.7445,550667.9967,0,600.0144003,3000.360043,0
260.10643,200.0016,4400.774536,346949.0384,6401.63882,0,56728.43317,846637.2682,0,200.0016,2000.160013,0
260.27673,400.0064001,12406.15345,710871.0475,7202.074197,600.0144003,45482.5964,278876.5663,0,0,2400.230422,0
260.44687,0,8402.823349,999794.8497,8202.690482,400.0064001,58335.80576,882738.5204,0,600.0144003,2600.270428,0
260.61709,0,13206.97328,889368.4751,5201.081825,200.0016,66375.76302,625106.8569,0,600.0144003,3400.462463,0
260.7873,200.0016,9203.386846,642799.9946,13407.18625,0,63561.19118,660185.246,0,200.0016,3600.518475,0
260.95764,400.0064001,6201.537981,358055.7471,9603.687816,0,54719.5074,319019.6476,0,0,3400.462463,0
261.12797,200.0016,7802.43436,466547.1437,9203.386846,400.0064001,73012.61273,388133.7894,0,600.0144003,3200.409652,0
261.2981,400.0064001,11004.84213,278467.5991,4800.921777,0,60747.25134,421798.4804,0,200.0016,1200.057603,0
261.46834,800.0256008,6001.440346,594393.9126,6601.74286,0,121386.5398,334414.2683,0,1200.057603,3000.360043,0
261.63855,0,8602.959418,458251.8068,6401.63882,200.0016,66777.89632,461567.2919,0,600.0144003,400.0064001,0
261.80876,200.0016,6401.63882,444637.5963,7802.43436,0,63159.16109,618323.8648,0,200.0016,3400.462463,0
261.97898,200.0016,5601.254681,608008.1232,9803.843106,0,101611.3226,250966.6066,0,400.0064001,2200.193617,0
262.14928,400.0064001,7001.960549,505145.1988,7001.960549,0,48895.44391,1051758.019,0,200.0016,3400.462463,0
262.31942,200.0016,5401.166652,396593.1994,5001.0002,0,54920.38548,759666.0697,0,200.0016,3400.462463,0
